Airlines_Name,Airline_Code,Flight_Number,Cabin_Class,Aircraft_Type,Departure_Time,Departure_Port,Arrival_Time,Arrival_Port,Duration_Time,Stop,Fare,Departure_Port_Name,Arrival_Port_Name
Air India,AI,2464,ECONOMY,Airbus 32N,01:40:00,Hyderabad,06:55:00,Pune,05:15:00,1,8582,Rajiv Gandhi International Airport,Pune Airport
Air India,AI,2466,ECONOMY,Airbus 32N,06:30:00,Hyderabad,15:20:00,Pune,08:50:00,1,9273,Rajiv Gandhi International Airport,Pune Airport
Air India,AI,2860,ECONOMY,Airbus 32N,04:10:00,Hyderabad,15:20:00,Pune,11:10:00,1,9273,Rajiv Gandhi International Airport,Pune Airport
Air India,AI,2559,ECONOMY,Airbus 32N,03:25:00,Hyderabad,15:20:00,Pune,11:55:00,1,9273,Rajiv Gandhi International Airport,Pune Airport
Air India,AI,2870,ECONOMY,Airbus 32N,23:35:00,Hyderabad,06:55:00,Pune,07:20:00,1,10332,Rajiv Gandhi International Airport,Pune Airport
Air India,AI,2880,ECONOMY,Airbus 32N,18:15:00,Hyderabad,01:10:00,Pune,06:55:00,1,10472,Rajiv Gandhi International Airport,Pune Airport
Air India,AI,2890,ECONOMY,Airbus 32N,17:30:00,Hyderabad,01:10:00,Pune,07:40:00,1,10472,Rajiv Gandhi International Airport,Pune Airport
Air India,AI,2541,ECONOMY,Airbus 32N,16:25:00,Hyderabad,01:10:00,Pune,08:45:00,1,10472,Rajiv Gandhi International Airport,Pune Airport
Air India,AI,2830,ECONOMY,Airbus 32N,08:05:00,Hyderabad,15:20:00,Pune,07:15:00,1,11024,Rajiv Gandhi International Airport,Pune Airport
Air India,AI,2543,ECONOMY,Airbus 32N,10:10:00,Hyderabad,19:50:00,Pune,09:40:00,1,11107,Rajiv Gandhi International Airport,Pune Airport
Air India,AI,840,ECONOMY,Airbus 32N,20:00:00,Hyderabad,06:55:00,Pune,10:55:00,1,14515,Rajiv Gandhi International Airport,Pune Airport
IndiGo,6E,6727,ECONOMY,Airbus A320,17:35:00,Hyderabad,19:20:00,Ahmedabad,01:45:00,0,4933,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,6099,ECONOMY,Airbus A320,19:30:00,Hyderabad,21:15:00,Ahmedabad,01:45:00,0,4933,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,134,ECONOMY,Airbus A320,08:20:00,Hyderabad,10:10:00,Ahmedabad,01:50:00,0,4933,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,6109,ECONOMY,Airbus A320,14:10:00,Hyderabad,16:00:00,Ahmedabad,01:50:00,0,4933,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,279,ECONOMY,Airbus A320,15:55:00,Hyderabad,17:45:00,Ahmedabad,01:50:00,0,4933,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,5039,ECONOMY,Airbus A321,19:00:00,Hyderabad,23:05:00,Ahmedabad,04:05:00,1,5157,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,5384,ECONOMY,Airbus A321,12:20:00,Hyderabad,16:35:00,Ahmedabad,04:15:00,1,5157,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,311,ECONOMY,Airbus A320,12:50:00,Hyderabad,17:10:00,Ahmedabad,04:20:00,1,5157,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,337,ECONOMY,Airbus A321,01:10:00,Hyderabad,05:55:00,Ahmedabad,04:45:00,1,5157,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,5245,ECONOMY,Airbus A320,05:05:00,Hyderabad,10:15:00,Ahmedabad,05:10:00,1,5157,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,5099,ECONOMY,Airbus A321,14:25:00,Hyderabad,19:45:00,Ahmedabad,05:20:00,1,5157,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,5259,ECONOMY,Airbus A321,17:35:00,Hyderabad,23:05:00,Ahmedabad,05:30:00,1,5157,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,5195,ECONOMY,Airbus A321,23:40:00,Hyderabad,05:45:00,Ahmedabad,06:05:00,1,5157,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,5163,ECONOMY,Airbus A321,09:30:00,Hyderabad,16:35:00,Ahmedabad,07:05:00,1,5157,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,5203,ECONOMY,Airbus A321,22:05:00,Hyderabad,05:45:00,Ahmedabad,07:40:00,1,5157,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,5213,ECONOMY,Airbus A321,07:50:00,Hyderabad,16:35:00,Ahmedabad,08:45:00,1,5157,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,6915,ECONOMY,Airbus A321,14:20:00,Hyderabad,23:15:00,Ahmedabad,08:55:00,1,5157,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,426,ECONOMY,Airbus A321,20:40:00,Hyderabad,05:55:00,Ahmedabad,09:15:00,1,5157,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,6471,ECONOMY,Airbus A321,06:50:00,Hyderabad,17:10:00,Ahmedabad,10:20:00,1,5157,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,5115,ECONOMY,Airbus A321,06:00:00,Hyderabad,16:35:00,Ahmedabad,10:35:00,1,5157,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2534,ECONOMY,Airbus 32N,12:15:00,Hyderabad,16:20:00,Ahmedabad,04:05:00,1,5537,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2447,ECONOMY,Airbus 32N,17:15:00,Hyderabad,21:40:00,Ahmedabad,04:25:00,1,5537,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2878,ECONOMY,Airbus 32N,15:20:00,Hyderabad,19:55:00,Ahmedabad,04:35:00,1,5537,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2445,ECONOMY,Airbus 32N,13:20:00,Hyderabad,19:55:00,Ahmedabad,06:35:00,1,5537,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2874,ECONOMY,Airbus 32N,09:30:00,Hyderabad,16:20:00,Ahmedabad,06:50:00,1,5537,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2626,ECONOMY,Airbus 32N,08:20:00,Hyderabad,16:20:00,Ahmedabad,08:00:00,1,5537,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2699,ECONOMY,Airbus 32N,22:20:00,Hyderabad,06:50:00,Ahmedabad,08:30:00,1,5537,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2872,ECONOMY,Airbus 32N,06:15:00,Hyderabad,16:20:00,Ahmedabad,10:05:00,1,5537,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2876,ECONOMY,Airbus 32N,20:40:00,Hyderabad,06:50:00,Ahmedabad,10:10:00,1,5537,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,9569,ECONOMY,Airbus 737,19:55:00,Hyderabad,08:05:00,Ahmedabad,12:10:00,1,6476,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2464,ECONOMY,Airbus 32N,01:40:00,Hyderabad,06:20:00,Ahmedabad,04:40:00,1,6606,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2466,ECONOMY,Airbus 32N,06:30:00,Hyderabad,15:00:00,Ahmedabad,08:30:00,1,6606,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2860,ECONOMY,Airbus 32N,04:10:00,Hyderabad,15:00:00,Ahmedabad,10:50:00,1,6606,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2559,ECONOMY,Airbus 32N,03:25:00,Hyderabad,15:00:00,Ahmedabad,11:35:00,1,6606,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,520,ECONOMY,Airbus 319,21:50:00,Hyderabad,08:05:00,Ahmedabad,10:15:00,1,6765,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2890,ECONOMY,Airbus 32N,17:30:00,Hyderabad,22:20:00,Ahmedabad,04:50:00,1,8357,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2541,ECONOMY,Airbus 32N,16:25:00,Hyderabad,21:30:00,Ahmedabad,05:05:00,1,8357,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2880,ECONOMY,Airbus 32N,18:15:00,Hyderabad,23:25:00,Ahmedabad,05:10:00,1,8357,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2870,ECONOMY,Airbus 32N,23:35:00,Hyderabad,05:05:00,Ahmedabad,05:30:00,1,8357,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2830,ECONOMY,Airbus 32N,08:05:00,Hyderabad,15:00:00,Ahmedabad,06:55:00,1,8357,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,2543,ECONOMY,Airbus 32N,10:10:00,Hyderabad,19:40:00,Ahmedabad,09:30:00,1,8440,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
Air India,AI,840,ECONOMY,Airbus 32N,20:00:00,Hyderabad,05:05:00,Ahmedabad,09:05:00,1,12540,Rajiv Gandhi International Airport,Sardar Vallabhbhai Patel International Airport
IndiGo,6E,875,ECONOMY,Airbus A321,18:20:00,Hyderabad,19:55:00,Kozhikode,01:35:00,0,4988,Rajiv Gandhi International Airport,Calicut International Airport
IndiGo,6E,6417,ECONOMY,Airbus A320,17:45:00,Hyderabad,21:55:00,Kozhikode,04:10:00,1,5041,Rajiv Gandhi International Airport,Calicut International Airport
IndiGo,6E,514,ECONOMY,Airbus A321,13:40:00,Hyderabad,20:35:00,Kozhikode,06:55:00,1,5041,Rajiv Gandhi International Airport,Calicut International Airport
IndiGo,6E,6151,ECONOMY,Airbus A321,10:00:00,Hyderabad,20:35:00,Kozhikode,10:35:00,1,5041,Rajiv Gandhi International Airport,Calicut International Airport
Air India Express,IX,2650,ECONOMY,Boeing 737,06:55:00,Hyderabad,14:30:00,Kozhikode,07:35:00,1,5155,Rajiv Gandhi International Airport,Calicut International Airport
Air India Express,IX,2914,ECONOMY,Boeing 737,19:55:00,Hyderabad,08:25:00,Kozhikode,12:30:00,1,5155,Rajiv Gandhi International Airport,Calicut International Airport
Air India Express,IX,2907,ECONOMY,Airbus A320,18:50:00,Hyderabad,08:25:00,Kozhikode,13:35:00,1,5155,Rajiv Gandhi International Airport,Calicut International Airport
IndiGo,6E,6007,ECONOMY,Airbus A321,00:20:00,Hyderabad,06:50:00,Kozhikode,06:30:00,1,5825,Rajiv Gandhi International Airport,Calicut International Airport
IndiGo,6E,6617,ECONOMY,Airbus A320,22:30:00,Hyderabad,06:50:00,Kozhikode,08:20:00,1,5825,Rajiv Gandhi International Airport,Calicut International Airport
IndiGo,6E,6174,ECONOMY,Airbus A320,21:30:00,Hyderabad,06:50:00,Kozhikode,09:20:00,1,5825,Rajiv Gandhi International Airport,Calicut International Airport
IndiGo,6E,314,ECONOMY,Airbus A321,16:30:00,Hyderabad,21:55:00,Kozhikode,05:25:00,1,6152,Rajiv Gandhi International Airport,Calicut International Airport
Air India,AI,520,ECONOMY,Airbus 319,21:50:00,Hyderabad,08:25:00,Kozhikode,10:35:00,1,6598,Rajiv Gandhi International Airport,Calicut International Airport
IndiGo,6E,668,ECONOMY,Airbus A320,16:10:00,Hyderabad,20:35:00,Kozhikode,04:25:00,1,7516,Rajiv Gandhi International Airport,Calicut International Airport
Air India,AI,524,ECONOMY,Airbus 319,10:30:00,Hyderabad,14:30:00,Kozhikode,04:00:00,1,7871,Rajiv Gandhi International Airport,Calicut International Airport
Air India Express,IX,1591,ECONOMY,Boeing 737,08:40:00,Agartala,17:55:00,Bengaluru,09:15:00,1,6930,Maharaja Bir Bikram Airport,Kempegowda International Airport
Air India Express,IX,1571,ECONOMY,Airbus A320,19:20:00,Agartala,10:30:00,Bengaluru,15:10:00,1,6930,Maharaja Bir Bikram Airport,Kempegowda International Airport
IndiGo,6E,6705,ECONOMY,Airbus A320,20:20:00,Agartala,07:40:00,Bengaluru,11:20:00,1,7300,Maharaja Bir Bikram Airport,Kempegowda International Airport
IndiGo,6E,6069,ECONOMY,Airbus A320,19:00:00,Agartala,00:40:00,Bengaluru,05:40:00,1,7900,Maharaja Bir Bikram Airport,Kempegowda International Airport
IndiGo,6E,6519,ECONOMY,Airbus A320,17:15:00,Agartala,00:40:00,Bengaluru,07:25:00,1,7900,Maharaja Bir Bikram Airport,Kempegowda International Airport
IndiGo,6E,394,ECONOMY,Airbus A320,13:55:00,Agartala,00:40:00,Bengaluru,10:45:00,1,7900,Maharaja Bir Bikram Airport,Kempegowda International Airport
IndiGo,6E,7014,ECONOMY,Alenia ATR 42,08:50:00,Agartala,14:25:00,Bengaluru,05:35:00,1,8000,Maharaja Bir Bikram Airport,Kempegowda International Airport
IndiGo,6E,7419,ECONOMY,Alenia ATR 42,08:25:00,Agartala,14:25:00,Bengaluru,06:00:00,1,8000,Maharaja Bir Bikram Airport,Kempegowda International Airport
IndiGo,6E,525,ECONOMY,Airbus A320,16:45:00,Agartala,19:45:00,Bengaluru,03:00:00,0,8215,Maharaja Bir Bikram Airport,Kempegowda International Airport
Air India Express,IX,1192,ECONOMY,Boeing 737,11:30:00,Agartala,19:40:00,Bengaluru,00:00.1:00,2,8254,Maharaja Bir Bikram Airport,Kempegowda International Airport
IndiGo,6E,491,ECONOMY,Airbus A320,11:20:00,Agartala,16:25:00,Bengaluru,05:05:00,1,8265,Maharaja Bir Bikram Airport,Kempegowda International Airport
IndiGo,6E,6097,ECONOMY,Airbus A320,12:35:00,Agartala,21:40:00,Bengaluru,09:05:00,1,8265,Maharaja Bir Bikram Airport,Kempegowda International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,19:05:00,Bengaluru,08:10:00,1,9277,Maharaja Bir Bikram Airport,Kempegowda International Airport
AkasaAir,QP,1324,ECONOMY,Boeing 737,15:10:00,Agartala,20:15:00,Bengaluru,05:05:00,1,14148,Maharaja Bir Bikram Airport,Kempegowda International Airport
Air India Express,IX,1591,ECONOMY,Boeing 737,08:40:00,Agartala,14:40:00,Delhi,06:00:00,2,5711,Maharaja Bir Bikram Airport,Indira Gandhi International Airport
Air India Express,IX,1192,ECONOMY,Boeing 737,11:30:00,Agartala,02:55:00,Delhi,15:25:00,1,6553,Maharaja Bir Bikram Airport,Indira Gandhi International Airport
IndiGo,6E,6705,ECONOMY,Airbus A320,20:20:00,Agartala,01:00:00,Delhi,04:40:00,1,7396,Maharaja Bir Bikram Airport,Indira Gandhi International Airport
IndiGo,6E,6069,ECONOMY,Airbus A320,19:00:00,Agartala,00:05:00,Delhi,05:05:00,1,7396,Maharaja Bir Bikram Airport,Indira Gandhi International Airport
IndiGo,6E,6519,ECONOMY,Airbus A320,17:15:00,Agartala,00:05:00,Delhi,06:50:00,1,7396,Maharaja Bir Bikram Airport,Indira Gandhi International Airport
IndiGo,6E,394,ECONOMY,Airbus A320,13:55:00,Agartala,00:05:00,Delhi,10:10:00,1,7396,Maharaja Bir Bikram Airport,Indira Gandhi International Airport
IndiGo,6E,6097,ECONOMY,Airbus A320,12:35:00,Agartala,00:05:00,Delhi,11:30:00,1,7396,Maharaja Bir Bikram Airport,Indira Gandhi International Airport
IndiGo,6E,6764,ECONOMY,Airbus A321,14:35:00,Agartala,23:00:00,Delhi,08:25:00,1,7405,Maharaja Bir Bikram Airport,Indira Gandhi International Airport
IndiGo,6E,491,ECONOMY,Airbus A320,11:20:00,Agartala,21:55:00,Delhi,10:35:00,1,7666,Maharaja Bir Bikram Airport,Indira Gandhi International Airport
IndiGo,6E,7014,ECONOMY,Alenia ATR 42,08:50:00,Agartala,15:00:00,Delhi,06:10:00,1,7716,Maharaja Bir Bikram Airport,Indira Gandhi International Airport
IndiGo,6E,7419,ECONOMY,Alenia ATR 42,08:25:00,Agartala,15:00:00,Delhi,06:35:00,1,7716,Maharaja Bir Bikram Airport,Indira Gandhi International Airport
IndiGo,6E,2306,ECONOMY,Airbus A321,15:30:00,Agartala,18:15:00,Delhi,02:45:00,0,7931,Maharaja Bir Bikram Airport,Indira Gandhi International Airport
Air India,AI,9624,ECONOMY,Airbus 737,08:40:00,Agartala,15:15:00,Delhi,06:35:00,1,7943,Maharaja Bir Bikram Airport,Indira Gandhi International Airport
Air India,AI,9626,ECONOMY,Airbus 320,19:20:00,Agartala,04:55:00,Delhi,09:35:00,1,7943,Maharaja Bir Bikram Airport,Indira Gandhi International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,17:40:00,Delhi,06:45:00,1,7981,Maharaja Bir Bikram Airport,Indira Gandhi International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,17:55:00,Goa,07:00:00,1,8570,Maharaja Bir Bikram Airport,Goa Dabolim Airport
IndiGo,6E,7419,ECONOMY,Alenia ATR 42,08:25:00,Agartala,14:40:00,Goa,06:15:00,1,9292,Maharaja Bir Bikram Airport,Goa Dabolim Airport
IndiGo,6E,2306,ECONOMY,Airbus A321,15:30:00,Agartala,22:00:00,Goa,06:30:00,1,10520,Maharaja Bir Bikram Airport,Goa Dabolim Airport
IndiGo,6E,7014,ECONOMY,Alenia ATR 42,08:50:00,Agartala,14:40:00,Goa,05:50:00,1,10921,Maharaja Bir Bikram Airport,Goa Dabolim Airport
Air India Express,IX,1192,ECONOMY,Boeing 737,11:30:00,Agartala,09:45:00,Goa,22:15:00,2,12699,Maharaja Bir Bikram Airport,Goa Dabolim Airport
Air India Express,IX,1571,ECONOMY,Airbus A320,19:20:00,Agartala,12:55:00,Goa,17:35:00,2,14499,Maharaja Bir Bikram Airport,Goa Dabolim Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,16:50:00,Nasik,05:55:00,1,10648,Maharaja Bir Bikram Airport,Nashik Airport (Ozar)
Air India Express,IX,1192,ECONOMY,Boeing 737,11:30:00,Agartala,08:20:00,Cochin,20:50:00,2,8676,Maharaja Bir Bikram Airport,Cochin International Airport
IndiGo,6E,525,ECONOMY,Airbus A320,16:45:00,Agartala,23:20:00,Cochin,06:35:00,1,10074,Maharaja Bir Bikram Airport,Cochin International Airport
IndiGo,6E,6764,ECONOMY,Airbus A321,14:35:00,Agartala,22:30:00,Cochin,07:55:00,2,10930,Maharaja Bir Bikram Airport,Cochin International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,20:20:00,Cochin,09:25:00,1,12202,Maharaja Bir Bikram Airport,Cochin International Airport
IndiGo,6E,7419,ECONOMY,Alenia ATR 42,08:25:00,Agartala,11:55:00,Gaya,03:30:00,1,4854,Maharaja Bir Bikram Airport,Gaya International Airport
Air India,AI,9624,ECONOMY,Airbus 737,08:40:00,Agartala,05:45:00,Bhopal,21:05:00,2,10425,Maharaja Bir Bikram Airport,Raja Bhoj International Airport
Air India,AI,9626,ECONOMY,Airbus 320,19:20:00,Agartala,15:45:00,Bhopal,20:25:00,2,10541,Maharaja Bir Bikram Airport,Raja Bhoj International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,21:00:00,Bhopal,10:05:00,1,11895,Maharaja Bir Bikram Airport,Raja Bhoj International Airport
IndiGo,6E,2306,ECONOMY,Airbus A321,15:30:00,Agartala,21:10:00,Amritsar,05:40:00,1,8546,Maharaja Bir Bikram Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,18:30:00,Amritsar,07:35:00,1,8546,Maharaja Bir Bikram Airport,Sri Guru Ram Dass Jee International Airport
Air India,AI,9624,ECONOMY,Airbus 737,08:40:00,Agartala,19:20:00,Amritsar,10:40:00,2,10235,Maharaja Bir Bikram Airport,Sri Guru Ram Dass Jee International Airport
Air India,AI,9626,ECONOMY,Airbus 320,19:20:00,Agartala,07:45:00,Amritsar,12:25:00,2,10235,Maharaja Bir Bikram Airport,Sri Guru Ram Dass Jee International Airport
IndiGo,6E,394,ECONOMY,Airbus A320,13:55:00,Agartala,22:30:00,Nagpur,08:35:00,1,7194,Maharaja Bir Bikram Airport,Dr. Babasaheb Ambedkar International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,21:35:00,Nagpur,10:40:00,1,7194,Maharaja Bir Bikram Airport,Dr. Babasaheb Ambedkar International Airport
IndiGo,6E,6519,ECONOMY,Airbus A320,17:15:00,Agartala,22:30:00,Nagpur,05:15:00,1,7577,Maharaja Bir Bikram Airport,Dr. Babasaheb Ambedkar International Airport
IndiGo,6E,6097,ECONOMY,Airbus A320,12:35:00,Agartala,22:30:00,Nagpur,09:55:00,1,7577,Maharaja Bir Bikram Airport,Dr. Babasaheb Ambedkar International Airport
Air India,AI,9626,ECONOMY,Airbus 320,19:20:00,Agartala,06:50:00,Nagpur,11:30:00,2,11005,Maharaja Bir Bikram Airport,Dr. Babasaheb Ambedkar International Airport
Air India,AI,9624,ECONOMY,Airbus 737,08:40:00,Agartala,06:50:00,Nagpur,22:10:00,2,11005,Maharaja Bir Bikram Airport,Dr. Babasaheb Ambedkar International Airport
IndiGo,6E,6097,ECONOMY,Airbus A320,12:35:00,Agartala,17:45:00,Srinagar,05:10:00,1,7759,Maharaja Bir Bikram Airport,Sheikh ul-Alam International Airport
IndiGo,6E,491,ECONOMY,Airbus A320,11:20:00,Agartala,17:45:00,Srinagar,06:25:00,1,7759,Maharaja Bir Bikram Airport,Sheikh ul-Alam International Airport
IndiGo,6E,7014,ECONOMY,Alenia ATR 42,08:50:00,Agartala,17:45:00,Srinagar,08:55:00,1,7759,Maharaja Bir Bikram Airport,Sheikh ul-Alam International Airport
IndiGo,6E,7419,ECONOMY,Alenia ATR 42,08:25:00,Agartala,17:45:00,Srinagar,09:20:00,1,7759,Maharaja Bir Bikram Airport,Sheikh ul-Alam International Airport
Air India Express,IX,1192,ECONOMY,Boeing 737,11:30:00,Agartala,11:35:00,Srinagar,01:00:00,2,8513,Maharaja Bir Bikram Airport,Sheikh ul-Alam International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,17:40:00,Srinagar,06:45:00,1,12725,Maharaja Bir Bikram Airport,Sheikh ul-Alam International Airport
Air India,AI,9626,ECONOMY,Airbus 320,19:20:00,Agartala,08:10:00,Srinagar,12:50:00,2,13077,Maharaja Bir Bikram Airport,Sheikh ul-Alam International Airport
Air India,AI,9624,ECONOMY,Airbus 737,08:40:00,Agartala,08:10:00,Srinagar,23:30:00,2,13077,Maharaja Bir Bikram Airport,Sheikh ul-Alam International Airport
IndiGo,6E,2306,ECONOMY,Airbus A321,15:30:00,Agartala,23:30:00,Thiruvananthapuram,08:00:00,1,9635,Maharaja Bir Bikram Airport,Trivandrum International Airport
Air India,AI,9626,ECONOMY,Airbus 320,19:20:00,Agartala,07:55:00,Thiruvananthapuram,12:35:00,2,12824,Maharaja Bir Bikram Airport,Trivandrum International Airport
Air India,AI,9624,ECONOMY,Airbus 737,08:40:00,Agartala,02:15:00,Thiruvananthapuram,17:35:00,2,14529,Maharaja Bir Bikram Airport,Trivandrum International Airport
Air India,AI,9626,ECONOMY,Airbus 320,19:20:00,Agartala,13:00:00,Madurai,17:40:00,2,11979,Maharaja Bir Bikram Airport,Madurai International Airport
Air India,AI,9624,ECONOMY,Airbus 737,08:40:00,Agartala,13:00:00,Madurai,04:20:00,2,11979,Maharaja Bir Bikram Airport,Madurai International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,16:35:00,Madurai,05:40:00,1,12065,Maharaja Bir Bikram Airport,Madurai International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,17:15:00,Tiruchirappalli,06:20:00,1,9585,Maharaja Bir Bikram Airport,Tiruchirappalli International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,18:45:00,Coimbatore,07:50:00,1,9695,Maharaja Bir Bikram Airport,Coimbatore International Airport
IndiGo,6E,6764,ECONOMY,Airbus A321,14:35:00,Agartala,23:15:00,Coimbatore,08:40:00,2,11432,Maharaja Bir Bikram Airport,Coimbatore International Airport
Air India,AI,9624,ECONOMY,Airbus 737,08:40:00,Agartala,20:55:00,Coimbatore,12:15:00,2,14773,Maharaja Bir Bikram Airport,Coimbatore International Airport
Air India,AI,9626,ECONOMY,Airbus 320,19:20:00,Agartala,08:25:00,Coimbatore,13:05:00,2,14773,Maharaja Bir Bikram Airport,Coimbatore International Airport
IndiGo,6E,491,ECONOMY,Airbus A320,11:20:00,Agartala,17:05:00,Surat,05:45:00,1,7820,Maharaja Bir Bikram Airport,Surat International Airport
IndiGo,6E,7014,ECONOMY,Alenia ATR 42,08:50:00,Agartala,17:05:00,Surat,08:15:00,1,7820,Maharaja Bir Bikram Airport,Surat International Airport
IndiGo,6E,7419,ECONOMY,Alenia ATR 42,08:25:00,Agartala,17:05:00,Surat,08:40:00,1,7820,Maharaja Bir Bikram Airport,Surat International Airport
Air India Express,IX,1192,ECONOMY,Boeing 737,11:30:00,Agartala,12:30:00,Surat,00:00.0:00,2,12699,Maharaja Bir Bikram Airport,Surat International Airport
Air India Express,IX,1591,ECONOMY,Boeing 737,08:40:00,Agartala,15:25:00,Hyderabad,06:45:00,1,5932,Maharaja Bir Bikram Airport,Rajiv Gandhi International Airport
IndiGo,6E,6747,ECONOMY,Airbus A320,10:55:00,Agartala,13:20:00,Hyderabad,02:25:00,0,7015,Maharaja Bir Bikram Airport,Rajiv Gandhi International Airport
IndiGo,6E,7419,ECONOMY,Alenia ATR 42,08:25:00,Agartala,13:35:00,Hyderabad,05:10:00,1,7635,Maharaja Bir Bikram Airport,Rajiv Gandhi International Airport
IndiGo,6E,6705,ECONOMY,Airbus A320,20:20:00,Agartala,07:30:00,Hyderabad,11:10:00,1,7635,Maharaja Bir Bikram Airport,Rajiv Gandhi International Airport
IndiGo,6E,6097,ECONOMY,Airbus A320,12:35:00,Agartala,17:15:00,Hyderabad,04:40:00,1,7806,Maharaja Bir Bikram Airport,Rajiv Gandhi International Airport
IndiGo,6E,7014,ECONOMY,Alenia ATR 42,08:50:00,Agartala,13:35:00,Hyderabad,04:45:00,1,7806,Maharaja Bir Bikram Airport,Rajiv Gandhi International Airport
IndiGo,6E,6519,ECONOMY,Airbus A320,17:15:00,Agartala,23:00:00,Hyderabad,05:45:00,1,7806,Maharaja Bir Bikram Airport,Rajiv Gandhi International Airport
IndiGo,6E,491,ECONOMY,Airbus A320,11:20:00,Agartala,17:15:00,Hyderabad,05:55:00,1,7806,Maharaja Bir Bikram Airport,Rajiv Gandhi International Airport
